"Statistic" "Stat_Cord" "Sig_ID" "Act_ID"
"mean" 0.15738314 4 132
"mean" 0.38250266 4 132
"mean" -0.36126979 4 132
"mean" -0.47220492 4 132
"mean" -0.50987432 4 132
"mean" -0.26027794 4 132
"mean" -0.094295144 4 132
"mean" 0.27279263 4 132
"mean" 0.4295398 4 132
"mean" 0.41558222 4 132
"mean" 0.24073855 4 132
"mean" 0.41879045 4 132
"mean" 0.17354557 4 132
"mean" -0.072714705 4 132
"mean" 0.071908754 4 132
"mean" -0.27419951 4 132
"mean" -0.494403 4 132
"mean" 0.24711908 4 132
"mean" 0.15723029 4 132
"mean" 0.36861366 4 132
"mean" 0.21239475 4 132
"mean" -0.017371255 4 132
"mean" 0.075271042 4 132
"mean" -0.21664591 4 132
"mean" -0.4260484 4 132
"mean" 0.48568984 4 132
"mean" 0.41410002 4 132
"mean" 0.54451932 4 132
"mean" 0.20070735 4 132
"mean" 0.03417705 4 132
"mean" -0.028075442 4 132
"mean" -0.47052729 4 132
"mean" -0.30773389 4 132
"mean" 0.013646726 4 133
"mean" -0.001604764 4 133
"mean" -0.028184199 4 133
"mean" -0.030927145 4 133
"mean" -0.032396687 4 133
"mean" -0.034599472 4 133
"mean" -0.033220352 4 133
"mean" -0.028827855 4 133
"mean" -0.029348128 4 133
"mean" -0.025303227 4 133
"mean" -0.010522896 4 133
"mean" -0.042689338 4 133
"mean" -0.041191094 4 133
"mean" -0.036729713 4 133
"mean" -0.035555306 4 133
"mean" -0.028258173 4 133
"mean" -0.014865063 4 133
"mean" -0.070263187 4 133
"mean" -0.028593538 4 133
"mean" -0.00055032057 4 133
"mean" -0.062157149 4 133
"mean" -0.023114242 4 133
"mean" -0.037527472 4 133
"mean" -0.030198582 4 133
"mean" -0.028276097 4 133
"mean" -0.026975382 4 133
"mean" -0.029167231 4 133
"mean" -0.028314914 4 133
"mean" -0.028487192 4 133
"mean" -0.02822847 4 133
"mean" -0.027811285 4 133
"mean" -0.027447243 4 133
"mean" -0.026586619 4 133
"mean" -0.24230958 4 133
"mean" -0.13867762 4 133
"mean" -0.071177462 4 133
"mean" -0.033728649 4 133
"mean" -0.016910998 4 133
"mean" -0.016312819 4 133
"mean" -0.019238621 4 133
"mean" -0.030513715 4 133
"mean" -0.037606338 4 133
"mean" -0.023273876 4 133
"mean" -0.020301839 4 133
"mean" -0.025890316 4 133
"mean" -0.028897577 4 133
"mean" -0.029718288 4 133
"mean" 0.054067631 4 133
"mean" 0.058347518 4 133
"mean" 0.031842746 4 133
"mean" -0.012182746 4 133
"mean" -0.029021044 4 133
"mean" -0.029835053 4 133
"mean" -0.027923444 4 133
"mean" -0.029375693 4 133
"mean" -0.029469211 4 133
"mean" -0.02809895 4 133
"mean" -0.025323974 4 133
"mean" -0.025396427 4 133
"mean" 0.17007664 4 133
"mean" 0.063298553 4 133
"mean" 0.0074711208 4 133
"mean" -0.024875118 4 133
"mean" -0.034128939 4 133
"mean" -0.020323939 4 133
"mean" -0.0439113 4 133
"mean" -0.051394026 4 133
"mean" -0.024459014 4 133
"mean" -0.026555653 4 133
"mean" -0.02395924 4 133
"mean" -0.023181046 4 133
"mean" -0.026289523 4 133
"mean" -0.05367279 4 133
"mean" 0.067263487 4 133
"mean" -0.047509289 4 133
"mean" -0.12298407 4 133
"mean" 0.031177669 4 133
"mean" -0.02158031 4 133
"mean" -0.061089498 4 133
"mean" 0.083257168 4 133
"mean" -0.063860191 4 133
"mean" -0.12798286 4 133
"mean" 0.031298993 4 133
"mean" -0.034694999 4 133
"mean" -0.6028258 4 133
"mean" -0.43868133 4 133
"mean" -0.12154333 4 133
"mean" 0.022536616 4 133
"mean" 0.024368588 4 133
"mean" -0.02231795 4 133
"mean" -0.060225192 4 133
"mean" 0.065162319 4 133
"mean" -0.0026918419 4 133
"mean" -0.11301827 4 133
"mean" -0.12025427 4 133
"mean" -0.0084234711 4 133
"mean" 0.13583149 4 133
"mean" -0.034044059 4 133
"mean" -0.18921292 4 133
"mean" 0.13450732 4 133
"mean" -0.21937438 4 133
"mean" 0.17686299 4 133
"mean" 0.40610762 4 133
"mean" 0.016613715 4 133
"mean" -1 4 133
"mean" -0.5434516 4 133
"mean" -0.19913137 4 133
"mean" -0.087867404 4 133
"mean" 0.19584812 4 133
"mean" 0.031350735 4 133
"mean" 0.095809423 4 133
"mean" -0.37179926 4 133
"mean" -0.45418551 4 133
"mean" 0.27828905 4 133
"mean" -0.58264365 4 133
"mean" -0.33601441 4 133
"mean" -0.27407002 4 133
"mean" -0.27609421 4 133
"mean" 0.055058258 4 133
"mean" 0.32785281 4 133
"mean" -0.65400734 4 133
"mean" -0.30280057 4 133
"mean" 0.25121449 4 133
"mean" 0.097667951 4 133
"mean" -0.017921461 4 133
"mean" 0.21267387 4 133
"mean" -0.20943027 4 133
"mean" -0.42662377 4 133
"mean" -0.48150228 4 133
"mean" -0.445818 4 133
"mean" -0.62651059 4 133
"mean" -0.14246563 4 133
"mean" -0.063751476 4 133
"mean" 0.0059939285 4 133
"mean" 0.50422734 4 133
"mean" 0.40520952 4 133
"mean" -0.7211531 4 133
"mean" -0.62955322 4 133
"mean" 0.16065914 4 133
"mean" 0.26968951 4 133
"mean" 0.072870762 4 133
"mean" 0.14018202 4 133
"mean" -0.23333158 4 133
"mean" -0.39838303 4 133
"mean" -0.094865343 4 133
"mean" 0.024339758 4 133
"mean" -0.016247558 4 133
"mean" -0.033633403 4 133
"mean" -0.025328284 4 133
"mean" -0.025318026 4 133
"mean" -0.030734576 4 133
"mean" -0.027645701 4 133
"mean" -0.033387534 4 133
"mean" -0.040710012 4 133
"mean" -0.024042968 4 133
"mean" -0.059287095 4 133
"mean" -0.043593484 4 133
"mean" -0.012946319 4 133
"mean" -0.020605377 4 133
"mean" -0.02914865 4 133
"mean" -0.032324389 4 133
"mean" -0.036899367 4 133
"mean" -0.022808135 4 133
"mean" -0.017526592 4 133
"mean" -0.025909519 4 133
"mean" -0.030284286 4 133
"mean" -0.029079153 4 133
"mean" -0.013457252 4 133
"mean" -0.0029394953 4 133
"mean" -0.014795782 4 133
"mean" -0.034334392 4 133
"mean" -0.020424405 4 133
"mean" 0.0092250709 4 133
"mean" -0.0066413515 4 133
"mean" -0.050587475 4 133
"mean" -0.053870088 4 133
"mean" -0.033712758 4 133
"mean" -0.025081428 4 133
"mean" -0.02498161 4 133
"mean" -0.27475622 4 133
"mean" -0.17419697 4 133
"mean" -0.091427703 4 133
"mean" -0.040675222 4 133
"mean" -0.018694081 4 133
"mean" -0.014608249 4 133
"mean" -0.015033107 4 133
"mean" -0.021789512 4 133
"mean" -0.029496562 4 133
"mean" -0.025390254 4 133
"mean" -0.028681146 4 133
"mean" -0.03113813 4 133
"mean" -0.025377532 4 133
"mean" 0.034351419 4 133
"mean" -0.0030124862 4 133
"mean" -0.028038152 4 133
"mean" -0.037088798 4 133
"mean" -0.029182204 4 133
"mean" -0.04226647 4 133
"mean" -0.021951544 4 133
"mean" -0.016312306 4 133
"mean" -0.029010169 4 133
"mean" -0.026890066 4 133
"mean" -0.029070342 4 133
"mean" 0.10227623 4 133
"mean" 0.011262914 4 133
"mean" -0.031811822 4 133
"mean" -0.043802657 4 133
"mean" -0.023261291 4 133
"mean" -0.015445365 4 133
"mean" -0.044433655 4 133
"mean" -0.043546435 4 133
"mean" -0.030618222 4 133
"mean" -0.030408577 4 133
"mean" -0.025813803 4 133
"mean" -0.026413001 4 133
"mean" -0.024054842 4 133
"mean" -0.036425962 4 133
"mean" -0.066323593 4 133
"mean" -0.62962093 4 133
"mean" -0.32009085 4 133
"mean" -0.11279695 4 133
"mean" -0.045114458 4 133
"mean" 0.065688602 4 133
"mean" 0.072748166 4 133
"mean" -0.12153177 4 133
"mean" -0.11069019 4 133
"mean" 0.073092068 4 133
"mean" 0.058205004 4 133
"mean" -0.060073122 4 133
"mean" -0.11788054 4 133
"mean" -0.084712531 4 133
"mean" -0.64338383 4 133
"mean" -0.41049176 4 133
"mean" -0.09533422 4 133
"mean" 0.096892591 4 133
"mean" -0.049028856 4 133
"mean" -0.15971983 4 133
"mean" 0.025671676 4 133
"mean" 0.11829124 4 133
"mean" -0.051789653 4 133
"mean" -0.14173184 4 133
"mean" 0.020335371 4 133
"mean" 0.024725459 4 133
"mean" -0.016385305 4 133
"mean" -0.17088847 4 133
"mean" -0.34600616 4 133
"mean" -0.45791594 4 133
"mean" -0.032195913 4 133
"mean" -0.16834694 4 133
"mean" 0.022984087 4 133
"mean" 0.48785638 4 133
"mean" 0.39879388 4 133
"mean" -0.20791537 4 133
"mean" -0.44442918 4 133
"mean" -0.087729601 4 133
"mean" -0.21093647 4 133
"mean" 0.034616689 4 133
"mean" 0.35575825 4 133
"mean" -0.44390315 4 133
"mean" -0.82605854 4 133
"mean" -0.037199128 4 133
"mean" 0.24145976 4 133
"mean" 0.038191654 4 133
"mean" 0.092448215 4 133
"mean" -0.29485783 4 133
"mean" -0.37837074 4 133
"mean" -0.66087914 4 133
"mean" -0.66202596 4 133
"mean" 0.05576975 4 133
"mean" 0.21605085 4 133
"mean" 0.067503723 4 133
"mean" 0.1238568 4 133
"mean" -0.28639597 4 133
"mean" -0.49839328 4 133
"mean" -0.41088164 4 133
"mean" 0.2426034 4 133
"mean" 0.30881038 4 133
"mean" 0.11156971 4 133
"mean" 0.16015326 4 133
"mean" -0.25180948 4 133
"mean" -0.49865054 4 133
"mean" -0.49131179 4 133
"mean" -0.54538778 4 133
"mean" -0.56623855 4 133
"mean" -0.059222291 4 133
"mean" -0.12976648 4 133
"mean" -0.024395624 4 133
"mean" 0.43293675 4 133
"mean" -0.039946473 4 134
"mean" -0.097292242 4 134
"mean" -0.089010116 4 134
"mean" -0.058329689 4 134
"mean" -0.023018476 4 134
"mean" -0.018588003 4 134
"mean" -0.03063123 4 134
"mean" -0.023679078 4 134
"mean" -0.025698824 4 134
"mean" -0.035081294 4 134
"mean" -0.022202128 4 134
"mean" -0.026577677 4 134
"mean" -0.026711417 4 134
"mean" -0.014678496 4 134
"mean" -0.019500441 4 134
"mean" -0.02731921 4 134
"mean" -0.024618394 4 134
"mean" -0.028235656 4 134
"mean" -0.031730723 4 134
"mean" -0.028322994 4 134
"mean" -0.027024918 4 134
"mean" -0.040482317 4 134
"mean" -0.029146596 4 134
"mean" -0.063828157 4 134
"mean" -0.052832957 4 134
"mean" -0.039928001 4 134
"mean" -0.030963983 4 134
"mean" -0.02708645 4 134
"mean" -0.02603511 4 134
"mean" -0.026063891 4 134
"mean" -0.026677508 4 134
"mean" -0.027480273 4 134
"mean" -0.028460299 4 134
"mean" -0.028369907 4 134
"mean" -0.027889807 4 134
"mean" -0.15929698 4 134
"mean" -0.11806149 4 134
"mean" -0.069943233 4 134
"mean" -0.039509561 4 134
"mean" -0.025581354 4 134
"mean" -0.02076077 4 134
"mean" -0.021978395 4 134
"mean" -0.025378931 4 134
"mean" -0.026730594 4 134
"mean" -0.027456357 4 134
"mean" -0.028275077 4 134
"mean" -0.027962773 4 134
"mean" 0.040785464 4 134
"mean" 0.0016658622 4 134
"mean" -0.020468189 4 134
"mean" -0.032073264 4 134
"mean" -0.032743929 4 134
"mean" -0.031726307 4 134
"mean" -0.029781283 4 134
"mean" -0.027679369 4 134
"mean" -0.027896418 4 134
"mean" -0.027617983 4 134
"mean" -0.027749019 4 134
"mean" -0.027555087 4 134
"mean" -0.027472838 4 134
"mean" -0.028551911 4 134
"mean" -0.028264533 4 134
"mean" 0.045361057 4 134
"mean" -0.031006283 4 134
"mean" -0.10524727 4 134
"mean" -0.080859466 4 134
"mean" -0.063436556 4 134
"mean" -0.035969524 4 134
"mean" -0.003654182 4 134
"mean" -0.015888797 4 134
"mean" -0.031722275 4 134
"mean" -0.030804353 4 134
"mean" -0.029491605 4 134
"mean" -0.027537702 4 134
"mean" -0.030071845 4 134
"mean" -0.02695846 4 134
"mean" -0.024497147 4 134
"mean" -0.012845194 4 134
"mean" 0.24586665 4 134
"mean" 0.02364463 4 134
"mean" 0.011126974 4 134
"mean" 0.037032236 4 134
"mean" -0.091076981 4 134
"mean" -0.09524758 4 134
"mean" -0.010181736 4 134
"mean" -0.086126543 4 134
"mean" -0.048666367 4 134
"mean" 0.055884743 4 134
"mean" 0.021906611 4 134
"mean" 0.0030474257 4 134
"mean" -0.026904334 4 134
"mean" -0.063302424 4 134
"mean" 0.20284528 4 134
"mean" 0.0069386005 4 134
"mean" -0.0056037222 4 134
"mean" -0.015207843 4 134
"mean" -0.019913514 4 135
"mean" 0.020164218 4 135
"mean" -0.071664477 4 135
"mean" -0.10346402 4 135
"mean" -0.044813851 4 135
"mean" -0.00079772676 4 135
"mean" 0.027310535 4 135
"mean" -0.019698978 4 135
"mean" -0.025141739 4 135
"mean" -0.34507268 4 135
"mean" -0.63273647 4 135
"mean" -0.33322138 4 135
"mean" -0.13543011 4 135
"mean" 0.035492232 4 135
"mean" 0.51911706 4 135
"mean" 0.30343852 4 135
"mean" -0.35859608 4 135
"mean" -0.32096331 4 135
"mean" -0.27778762 4 135
"mean" -0.10145583 4 135
"mean" 0.447461 4 135
"mean" 0.44102768 4 135
"mean" -0.18703958 4 135
"mean" -0.41697178 4 135
"mean" -0.17044735 4 135
"mean" -0.12342581 4 135
"mean" 0.20568362 4 135
"mean" 0.39481505 4 135
"mean" 0.3605854 4 135
"mean" 0.59306374 4 135
"mean" 0.4190154 4 135
"mean" -0.083166937 4 135
"mean" -0.016419816 4 135
"mean" -0.19225115 4 135
"mean" -0.43451321 4 135
"mean" 0.37353907 4 135
"mean" 0.19764849 4 135
"mean" 0.4546513 4 135
"mean" 0.26739275 4 135
"mean" 0.085012143 4 135
"mean" -0.0062927814 4 135
"mean" -0.43212557 4 135
"mean" -0.46496454 4 135
"mean" 0.11465253 4 135
"mean" 0.26297147 4 135
"mean" 0.44781079 4 135
"mean" 0.12477104 4 135
"mean" 0.049868587 4 135
"mean" -0.17021916 4 135
"mean" -0.53842244 4 135
"mean" -0.59330589 4 135
"mean" 0.12904532 4 135
"mean" 0.010973472 4 135
"mean" -0.057450893 4 135
"mean" -0.061792279 4 135
"mean" -0.058296625 4 135
"mean" -0.046173104 4 135
"mean" -0.022519766 4 135
"mean" -0.026232668 4 135
"mean" -0.016102811 4 135
"mean" -0.014551195 4 135
"mean" -0.035615311 4 135
"mean" -0.00055667966 4 135
"mean" -0.014664319 4 135
"mean" -0.039761288 4 135
"mean" -0.022972274 4 135
"mean" -0.013532693 4 135
"mean" -0.039637788 4 135
"mean" -0.045355378 4 135
"mean" -0.03244321 4 135
"mean" -0.022788486 4 135
"mean" -0.021904665 4 135
"mean" -0.047661523 4 135
"mean" -0.028275433 4 135
"mean" -0.023862899 4 135
"mean" -0.023724395 4 135
"mean" -0.025534156 4 135
"mean" -0.026817262 4 135
"mean" -0.027790086 4 135
"mean" -0.028252195 4 135
"mean" -0.027892366 4 135
"mean" -0.027378961 4 135
"mean" -0.026776905 4 135
"mean" -0.027697141 4 135
"mean" -0.028189286 4 135
"mean" -0.027558037 4 135
"mean" -0.027344413 4 135
"mean" -0.028476966 4 135
"mean" -0.029253472 4 135
"mean" -0.29945093 4 135
"mean" -0.1928612 4 135
"mean" -0.10018754 4 135
"mean" -0.045963503 4 135
"mean" -0.021867387 4 135
"mean" -0.0136641 4 135
"mean" -0.018600894 4 135
"mean" -0.024931238 4 135
"mean" -0.026459058 4 135
"mean" -0.027589356 4 135
"mean" -0.02736238 4 135
"mean" -0.028325034 4 135
"mean" -0.028833781 4 135
"mean" 0.11595061 4 135
"mean" 0.050608582 4 135
"mean" 0.0086870784 4 135
"mean" -0.016462713 4 135
"mean" -0.032308669 4 135
"mean" -0.03465713 4 135
"mean" -0.032559512 4 135
"mean" -0.029906801 4 135
"mean" -0.029105438 4 135
"mean" -0.030427604 4 135
"mean" 0.12352357 4 135
"mean" 0.039243779 4 135
"mean" -0.017248729 4 135
"mean" -0.039788451 4 135
"mean" -0.039235525 4 135
"mean" -0.034689524 4 135
"mean" -0.030655216 4 135
"mean" -0.02722723 4 135
"mean" -0.026142063 4 135
"mean" -0.026597255 4 135
"mean" -0.030175318 4 135
"mean" -0.028194432 4 135
"mean" -0.024831903 4 135
"mean" -0.026379011 4 135
"mean" -0.029759909 4 135
"mean" -0.027879754 4 135
"mean" -0.026267382 4 135
"mean" 0.4159494 4 135
"mean" 0.11220789 4 135
"mean" -0.017701282 4 135
"mean" -0.09430941 4 135
"mean" -0.11284922 4 135
"mean" 0.057866899 4 135
"mean" 0.086223195 4 135
"mean" -0.083902642 4 135
"mean" -0.079190746 4 135
"mean" -0.042823616 4 135
"mean" -0.071752006 4 135
"mean" -0.031185811 4 135
"mean" 0.0024691574 4 135
"mean" 0.5241225 4 135
"mean" 0.22509688 4 135
"mean" 0.032444339 4 135
"mean" -0.090955054 4 135
"mean" -0.085516203 4 135
"mean" 0.026329192 4 135
"mean" 0.018605472 4 135
"mean" -0.063982532 4 135
"mean" -0.066151309 4 135
"mean" -0.066416589 4 135
"mean" -0.032702413 4 135
"mean" 0.067691499 4 135
"mean" 0.0090197163 4 135
"mean" -0.30968246 4 135
"mean" -0.62086856 4 135
"mean" -0.37772733 4 135
"mean" -0.027276702 4 135
"mean" -0.032455156 4 135
"mean" 0.43799869 4 135
"mean" -0.51152719 4 135
"mean" -0.68514667 4 135
"mean" -0.58014416 4 135
"mean" -0.32197231 4 135
"mean" -0.027542334 4 135
"mean" 0.50693676 4 135
"mean" -0.49448774 4 135
"mean" -0.63721393 4 135
"mean" -0.53309637 4 135
"mean" -0.22046122 4 135
"mean" -0.060209043 4 135
"mean" 0.40388124 4 135
"mean" 0.40320274 4 135
"mean" 0.49893465 4 135
"mean" 0.25733436 4 135
"mean" 0.44515061 4 135
"mean" 0.26453659 4 135
"mean" 0.13356745 4 135
"mean" -0.05483231 4 135
"mean" -0.54864855 4 135
"mean" -0.046214992 4 135
"mean" 0.6450379 4 135
"mean" 0.32394197 4 135
"mean" 0.53107992 4 135
"mean" 0.25810944 4 135
"mean" -0.086777187 4 135
"mean" 0.05355444 4 135
"mean" -0.26238861 4 135
"mean" -0.31829971 4 135
"mean" 0.38391511 4 135
"mean" 0.13122952 4 135
"mean" 0.41568343 4 135
"mean" 0.26992542 4 135
"mean" -0.062668998 4 135
"mean" 0.025450743 4 135
"mean" -0.29377088 4 135
"mean" -0.33594984 4 135
"mean" -0.050492421 4 136
"mean" -0.010770256 4 136
"mean" -0.022358334 4 136
"mean" -0.020082274 4 136
"mean" -0.021232352 4 136
"mean" -0.022040922 4 136
"mean" -0.02178847 4 136
"mean" -0.021210213 4 136
"mean" -0.02365306 4 136
"mean" -0.03053764 4 136
"mean" -0.030737067 4 136
"mean" -0.0097515389 4 136
"mean" -0.031900751 4 136
"mean" -0.030319164 4 136
"mean" -0.02065283 4 136
"mean" -0.033990468 4 136
"mean" -0.034173624 4 136
"mean" -0.031258369 4 136
"mean" -0.02601946 4 136
"mean" -0.025147392 4 136
"mean" -0.070588898 4 136
"mean" -0.13707944 4 136
"mean" 0.12845678 4 136
"mean" 0.14616869 4 136
"mean" -0.12805552 4 136
"mean" -0.094746335 4 136
"mean" -0.044092949 4 136
"mean" -0.060918099 4 136
"mean" -0.058490476 4 136
"mean" -0.042973954 4 136
"mean" -0.037423747 4 136
"mean" -0.034021588 4 136
"mean" -0.030252187 4 136
"mean" -0.026625627 4 136
"mean" -0.021962376 4 136
"mean" -0.024985634 4 136
"mean" -0.02863334 4 136
"mean" -0.027581772 4 136
"mean" -0.029369356 4 136
"mean" -0.23707915 4 136
"mean" -0.15403711 4 136
"mean" -0.079607799 4 136
"mean" -0.033339703 4 136
"mean" -0.014692867 4 136
"mean" -0.012662265 4 136
"mean" -0.020663854 4 136
"mean" -0.02517988 4 136
"mean" -0.025067191 4 136
"mean" -0.026641104 4 136
"mean" -0.032585078 4 136
"mean" -0.033425179 4 136
"mean" -0.023079885 4 136
"mean" -0.016537422 4 136
"mean" -0.028066586 4 136
"mean" -0.041567914 4 136
"mean" -0.0072815003 4 136
"mean" 0.066992512 4 136
"mean" 0.029520239 4 136
"mean" -0.0085886029 4 136
"mean" -0.012768695 4 136
"mean" -0.020083842 4 136
"mean" -0.038222177 4 136
"mean" -0.029133714 4 136
"mean" -0.013272718 4 136
"mean" -0.015711059 4 136
"mean" -0.03337078 4 136
"mean" -0.048378423 4 136
"mean" -0.039355328 4 136
"mean" -0.020852394 4 136
"mean" 0.17741802 4 136
"mean" 0.075352483 4 136
"mean" 0.0059578745 4 136
"mean" -0.030034758 4 136
"mean" -0.038220856 4 136
"mean" -0.036040851 4 136
"mean" -0.036381684 4 136
"mean" -0.03336579 4 136
"mean" -0.024802362 4 136
"mean" -0.025507574 4 136
"mean" -0.031557673 4 136
"mean" -0.028006134 4 136
"mean" -0.027133373 4 136
"mean" -0.50722922 4 136
"mean" -0.32552619 4 136
"mean" -0.15557434 4 136
"mean" -0.068736904 4 136
"mean" -0.0012574898 4 136
"mean" 0.024548274 4 136
"mean" 0.0046729835 4 136
"mean" 0.00073861011 4 136
"mean" -0.013061718 4 136
"mean" 0.01896318 4 136
"mean" -0.025278342 4 136
"mean" -0.075793234 4 136
"mean" -0.094954817 4 136
"mean" -0.043891505 4 136
"mean" -0.72632017 4 136
"mean" -0.53538163 4 136
"mean" -0.17715893 4 136
"mean" -0.039342366 4 136
"mean" -0.1022795 4 136
"mean" 0.020960745 4 136
"mean" 0.025043484 4 136
"mean" -0.034258897 4 136
"mean" -0.033107815 4 136
"mean" -0.067066803 4 136
"mean" -0.054009211 4 136
"mean" -0.04853872 4 136
"mean" 0.0026154652 4 136
"mean" -0.37944303 4 136
"mean" -0.23713488 4 136
"mean" -0.42409369 4 136
"mean" -0.23441219 4 136
"mean" 0.19833894 4 136
"mean" -0.15302538 4 136
"mean" -0.10331017 4 136
"mean" 0.35196827 4 136
"mean" 1 4 136
"mean" -0.54265231 4 136
"mean" -0.40949056 4 136
"mean" -0.56860926 4 136
"mean" -0.36490593 4 136
"mean" -0.039523352 4 136
"mean" -0.088037434 4 136
"mean" 0.19643081 4 136
"mean" 0.36919596 4 136
"mean" -0.17268287 4 136
"mean" -0.21669592 4 136
"mean" -0.34831598 4 136
"mean" -0.19673817 4 136
"mean" -0.12734644 4 136
"mean" -0.14604321 4 136
"mean" 0.22031932 4 136
"mean" 0.36567417 4 136
"mean" -0.63283927 4 136
"mean" -0.44985343 4 136
"mean" 0.20633083 4 136
"mean" 0.40217985 4 136
"mean" -0.034539735 4 136
"mean" 0.0026221298 4 136
"mean" -0.089920865 4 136
"mean" -0.32743782 4 136
"mean" -0.09568531 4 136
"mean" -0.50881848 4 136
"mean" -0.3356221 4 136
"mean" 0.080467783 4 136
"mean" 0.32466678 4 136
"mean" 0.10330715 4 136
"mean" -0.010890762 4 136
"mean" -0.070043895 4 136
"mean" -0.25982518 4 136
"mean" -0.034907973 4 136
"mean" -0.47904358 4 136
"mean" -0.25166534 4 136
"mean" 0.14169301 4 136
"mean" 0.3353233 4 136
"mean" 0.084271693 4 136
"mean" 0.16862516 4 136
"mean" -0.034009107 4 136
"mean" -0.45901359 4 136
"mean" -0.33891534 4 136
"mean" -0.20040801 4 136
"mean" -0.10100082 4 136
"mean" -0.078850273 4 136
"mean" -0.064875414 4 136
"mean" 0.017596986 4 136
"mean" 0.032868527 4 136
"mean" -0.015007638 4 136
"mean" -0.056925262 4 136
"mean" -0.057322939 4 136
"mean" -0.043645392 4 136
"mean" -0.028872657 4 136
"mean" -0.018314149 4 136
"mean" -0.023093263 4 136
"mean" -0.019530517 4 136
"mean" -0.022411345 4 136
"mean" -0.01683084 4 136
"mean" -0.041889583 4 136
"mean" -0.039880546 4 136
"mean" -0.01175546 4 136
"mean" -0.023601052 4 136
"mean" -0.028821031 4 136
"mean" -0.033183873 4 136
"mean" -0.031041872 4 136
"mean" 0.048522314 4 136
"mean" -0.0079895104 4 136
"mean" -0.02710608 4 136
"mean" 0.054052838 4 136
"mean" 0.060810234 4 136
"mean" -0.28227614 4 136
"mean" -0.27942849 4 136
"mean" 0.22613123 4 136
"mean" 0.2230545 4 136
"mean" -0.083741452 4 136
"mean" -0.13736435 4 136
"mean" -0.064444088 4 136
"mean" -0.035766176 4 136
"mean" -0.033628115 4 136
"mean" -0.030916724 4 136
"mean" -0.025151099 4 136
"mean" -0.027706407 4 136
"mean" -0.029026275 4 136
"mean" -0.025956392 4 136
"mean" -0.20479056 4 136
"mean" -0.10924904 4 136
"mean" -0.049288074 4 136
"mean" -0.025207582 4 136
"mean" -0.018479152 4 136
"mean" -0.017152478 4 136
"mean" -0.02071134 4 136
"mean" -0.031152162 4 136
"mean" -0.028805841 4 136
"mean" -0.019401142 4 136
"mean" -0.023451013 4 136
"mean" -0.029593641 4 136
"mean" -0.028902033 4 136
"mean" -0.025777255 4 136
"mean" -0.031184101 4 136
"mean" 0.0013088232 4 136
"mean" -0.0044537572 4 136
"mean" -0.033987534 4 136
"mean" -0.026025746 4 136
"mean" -0.0088452032 4 136
"mean" -0.026783708 4 136
"mean" -0.030724828 4 136
"mean" -0.029054284 4 136
"mean" -0.031771474 4 136
"mean" -0.029538344 4 136
"mean" -0.027877524 4 136
"mean" -0.028440087 4 136
"mean" -0.021964021 4 136
"mean" -0.026392003 4 136
"mean" -0.029933925 4 136
"mean" -0.029190748 4 136
"mean" -0.025214958 4 136
"mean" -0.024782978 4 136
"mean" 0.14460563 4 136
"mean" 0.042229174 4 136
"mean" -0.011786609 4 136
"mean" -0.035570857 4 136
"mean" -0.041200934 4 136
"mean" -0.032219555 4 136
"mean" -0.031514522 4 136
"mean" -0.035758289 4 136
"mean" -0.031665387 4 136
"mean" -0.02747631 4 136
"mean" -0.027381945 4 136
"mean" -0.028508828 4 136
"mean" -0.026343647 4 136
"mean" -0.029867026 4 136
"mean" -0.03032028 4 136
"mean" -0.61672248 4 136
"mean" -0.34538413 4 136
"mean" -0.030351878 4 136
"mean" -0.003521267 4 136
"mean" -0.097004608 4 136
"mean" -0.024541025 4 136
"mean" 0.0025300517 4 136
"mean" 0.01098747 4 136
"mean" 0.014338839 4 136
"mean" -0.035260818 4 136
"mean" -0.022867259 4 136
"mean" 0.0055036845 4 136
"mean" -0.55082199 4 136
"mean" -0.26405751 4 136
"mean" -0.14116399 4 136
"mean" -0.12041527 4 136
"mean" 0.13330273 4 136
"mean" 0.18562361 4 136
"mean" -0.026202351 4 136
"mean" -0.062373991 4 136
"mean" -0.12084737 4 136
"mean" -0.074633319 4 136
"mean" -0.010575613 4 136
"mean" -0.25057452 4 136
"mean" -0.35560823 4 136
"mean" -0.45328182 4 136
"mean" -0.11011652 4 136
"mean" -0.073051688 4 136
"mean" 0.076322003 4 136
"mean" 0.44483109 4 136
"mean" -0.58633869 4 136
"mean" -0.27519953 4 136
"mean" -0.37469771 4 136
"mean" -0.44291582 4 136
"mean" -0.19900249 4 136
"mean" 0.096897377 4 136
"mean" 0.46659413 4 136
"mean" -0.50503687 4 136
"mean" -0.60806903 4 136
"mean" -0.370463 4 136
"mean" -0.29930963 4 136
"mean" -0.11027888 4 136
"mean" 0.38802633 4 136
"mean" 0.41535484 4 136
"mean" -0.60808092 4 136
"mean" -0.31451388 4 136
"mean" 0.15597922 4 136
"mean" 0.31931313 4 136
"mean" 0.15290086 4 136
"mean" -0.04762678 4 136
"mean" -0.28425148 4 136
"mean" -0.17412453 4 136
"mean" -0.60413456 4 136
"mean" -0.21761429 4 136
"mean" 0.1970187 4 136
"mean" 0.22465591 4 136
"mean" 0.08868991 4 136
"mean" 0.066207045 4 136
"mean" -0.17131201 4 136
"mean" -0.32595882 4 136
"mean" -0.5548337 4 136
"mean" -0.37171582 4 136
"mean" 0.15775895 4 136
