"Statistic" "Stat_Cord" "Sig_ID" "Act_ID"
"mean" -0.018522636 1 18
"mean" -0.018325819 1 18
"mean" -0.017022344 1 18
"mean" -0.018954597 1 18
"mean" -0.020791648 1 18
"mean" -0.016985941 1 18
"mean" -0.014521443 1 18
"mean" -0.01687041 1 18
"mean" -0.018394853 1 18
"mean" -0.016078154 1 18
"mean" -0.041462874 1 18
"mean" -0.02657413 1 18
"mean" -0.028473168 1 18
"mean" -0.023606028 1 18
"mean" -0.022883119 1 18
"mean" -0.023057635 1 18
"mean" -0.018226358 1 18
"mean" -0.014866865 1 18
"mean" -0.018231103 1 18
"mean" -0.015024532 1 18
"mean" -0.016031801 1 18
"mean" -0.016790028 1 18
"mean" -0.018519097 1 18
"mean" -0.019711636 1 18
"mean" -0.019287255 1 18
"mean" -0.020627359 1 18
"mean" -0.057314463 1 18
"mean" -0.024620484 1 18
"mean" -0.031029896 1 18
"mean" -0.021285451 1 18
"mean" 0.00043234881 1 18
"mean" -0.00019175615 1 18
"mean" -0.032601792 1 18
"mean" -0.035169084 1 18
"mean" -0.021252467 1 18
"mean" -0.042969194 1 18
"mean" -0.011400061 1 18
"mean" 0.02208829 1 18
"mean" 0.0021227204 1 18
"mean" -0.018344177 1 18
"mean" -0.032123331 1 18
"mean" -0.049963057 1 18
"mean" -0.023586585 1 18
"mean" -0.045120297 1 18
"mean" -0.0088799588 1 18
"mean" 0.016571235 1 18
"mean" 6.2603941e-05 1 18
"mean" -0.027694045 1 18
"mean" -0.013609534 1 18
"mean" 0.01052775 1 18
"mean" -0.0028170771 1 18
"mean" -0.041062032 1 18
"mean" -0.028949789 1 18
"mean" -0.030062988 1 18
"mean" -0.035174504 1 18
"mean" 0.0093383399 1 18
"mean" -0.038990423 1 18
"mean" -0.00028097777 1 18
"mean" -0.014343607 1 18
"mean" -0.024474729 1 18
"mean" 0.0061902017 1 18
"mean" -0.04378631 1 18
"mean" -0.038837663 1 18
"mean" -0.020058153 1 18
"mean" -0.033901624 1 18
"mean" -0.025919868 1 18
"mean" -0.0073382074 1 18
"mean" -0.021201864 1 18
"mean" 0.0037508434 1 18
"mean" 0.0038231919 1 18
"mean" -0.041463724 1 18
"mean" -0.057069887 1 18
"mean" -0.016093705 1 18
"mean" -0.03874339 1 18
"mean" 0.0094062866 1 18
"mean" 0.033191304 1 18
"mean" -0.039897878 1 18
"mean" -0.021752748 1 18
"mean" -0.014312466 1 18
"mean" -0.03454179 1 18
"mean" -0.02051042 1 18
"mean" -0.04033405 1 18
"mean" -0.11804976 1 18
"mean" -0.02456728 1 18
"mean" -0.054532887 1 18
"mean" -0.085066962 1 18
"mean" -0.051452974 1 18
"mean" 0.0076122207 1 18
"mean" 0.078555014 1 18
"mean" 0.015986403 1 18
"mean" -0.12716868 1 18
"mean" -0.060181703 1 18
"mean" -0.026988579 1 18
"mean" -0.025735715 1 18
"mean" -0.0078222202 1 18
"mean" -0.028781678 1 18
"mean" -0.00035620731 1 18
"mean" 0.025065988 1 18
"mean" -0.05341514 1 18
"mean" -0.11922731 1 18
"mean" -0.036868717 1 18
"mean" -0.076475135 1 18
"mean" -0.047516056 1 18
"mean" -0.014518198 1 18
"mean" -0.05714358 1 18
"mean" -0.027141326 1 18
"mean" 0.035871225 1 18
"mean" 0.027421621 1 18
"mean" -0.020151674 1 19
"mean" -0.018693689 1 19
"mean" -0.016012722 1 19
"mean" -0.015278876 1 19
"mean" -0.016573562 1 19
"mean" -0.014562983 1 19
"mean" -0.012763355 1 19
"mean" -0.0075700501 1 19
"mean" -0.0077776452 1 19
"mean" -0.027331326 1 19
"mean" -0.034468681 1 19
"mean" -0.021642599 1 19
"mean" -0.01173904 1 19
"mean" -0.0091805233 1 19
"mean" -0.019220652 1 19
"mean" -0.028046601 1 19
"mean" -0.018323638 1 19
"mean" -0.010381945 1 19
"mean" -0.016972784 1 19
"mean" -0.01792959 1 19
"mean" 0.023327745 1 19
"mean" -0.033188748 1 19
"mean" -0.0171704 1 19
"mean" -0.014982004 1 19
"mean" -0.01700738 1 19
"mean" -0.015157037 1 19
"mean" -0.018951525 1 19
"mean" -0.020272838 1 19
"mean" -0.013565973 1 19
"mean" -0.012275582 1 19
"mean" -0.016099976 1 19
"mean" -0.017040188 1 19
"mean" -0.019452014 1 19
"mean" -0.020008653 1 19
"mean" -0.014765841 1 19
"mean" -0.021338367 1 19
"mean" -0.022490792 1 19
"mean" 0.010453685 1 19
"mean" -0.034171313 1 19
"mean" -0.012813899 1 19
"mean" -0.01799854 1 19
"mean" -0.016792244 1 19
"mean" -0.018723915 1 19
"mean" -0.020046091 1 19
"mean" -0.017766423 1 19
"mean" -0.016720754 1 19
"mean" -0.017852722 1 19
"mean" -0.018161586 1 19
"mean" -0.017507259 1 19
"mean" -0.018084694 1 19
"mean" -0.01821607 1 19
"mean" -0.018180212 1 19
"mean" -0.017226046 1 19
"mean" -0.015370622 1 19
"mean" -0.001919679 1 19
"mean" -0.015300333 1 19
"mean" -0.013928464 1 19
"mean" -0.013443777 1 19
"mean" -0.012144306 1 19
"mean" -0.013280936 1 19
"mean" -0.017837572 1 19
"mean" -0.01880162 1 19
"mean" -0.018826356 1 19
"mean" -0.017464494 1 19
"mean" -0.014657803 1 19
"mean" -0.015719392 1 19
"mean" -0.017163326 1 19
"mean" -0.016249951 1 19
"mean" -0.015436286 1 19
"mean" -0.019303128 1 19
"mean" -0.018563739 1 19
"mean" -0.59420738 1 19
"mean" -1 1 19
"mean" -0.54431352 1 19
"mean" 0.02476752 1 19
"mean" 0.64674689 1 19
"mean" 1 1 19
"mean" 0.53581987 1 19
"mean" 0.064792048 1 19
"mean" 0.021303978 1 19
"mean" -0.0054559135 1 19
"mean" -0.029895881 1 19
"mean" -0.18150593 1 19
"mean" -0.61809842 1 19
"mean" -0.68489328 1 19
"mean" -0.25572411 1 19
"mean" 0.094466922 1 19
"mean" 0.44923424 1 19
"mean" 0.59451302 1 19
"mean" -0.047015109 1 19
"mean" -0.026982254 1 19
"mean" -0.016699302 1 19
"mean" -0.015712317 1 19
"mean" -0.017287552 1 19
"mean" -0.019251454 1 19
"mean" -0.018668652 1 19
"mean" -0.017986654 1 19
"mean" -0.017962349 1 19
"mean" -0.018064124 1 19
"mean" -0.018036445 1 19
"mean" -0.01841506 1 19
"mean" -0.018151602 1 19
"mean" -0.016535772 1 19
"mean" -0.017265172 1 19
"mean" -0.020488385 1 19
"mean" -0.02399614 1 19
"mean" -0.023595062 1 19
"mean" -0.01906319 1 19
"mean" -0.0091965369 1 19
"mean" -0.019792707 1 19
"mean" -0.012755896 1 19
"mean" -0.020891843 1 19
"mean" -0.030124883 1 19
"mean" -0.0017903574 1 19
"mean" -0.012326033 1 19
"mean" -0.029529603 1 19
"mean" -0.022401506 1 19
"mean" -0.018264374 1 19
"mean" -0.030400144 1 19
"mean" -0.033102689 1 19
"mean" 0.0016795929 1 19
"mean" -0.01850098 1 19
"mean" -0.022084364 1 19
"mean" -0.015703278 1 19
"mean" -0.019811915 1 19
"mean" -0.030306095 1 19
"mean" -0.0066512325 1 19
"mean" 0.0023353331 1 19
"mean" -0.0060721076 1 19
"mean" -0.010171132 1 19
"mean" -0.01997098 1 19
"mean" -0.021740358 1 19
"mean" -0.026287125 1 19
"mean" -0.019571057 1 19
"mean" -0.0048342698 1 19
"mean" -0.036321949 1 19
"mean" -0.053919218 1 19
"mean" -0.035911861 1 19
"mean" -0.0048942788 1 19
"mean" 0.020262215 1 19
"mean" 0.02726256 1 19
"mean" -0.016884894 1 19
"mean" -0.018345887 1 19
"mean" -0.052695467 1 19
"mean" -0.037715039 1 19
"mean" -0.00057679368 1 19
"mean" -0.01900825 1 19
"mean" -0.039178523 1 19
"mean" -0.012770844 1 19
"mean" -0.0077888803 1 19
"mean" -0.038370309 1 19
"mean" -0.035688316 1 19
"mean" -0.023283884 1 19
"mean" -0.00070039709 1 19
"mean" 0.033690665 1 19
"mean" 0.0042875625 1 19
"mean" -0.040932391 1 19
"mean" -0.037079953 1 19
"mean" -0.052434955 1 19
"mean" -0.032669231 1 19
"mean" -0.049248442 1 19
"mean" -0.041814918 1 19
"mean" -0.067512644 1 19
"mean" -0.044427557 1 19
"mean" 0.032455631 1 19
"mean" 0.014047691 1 19
"mean" -0.0041157355 1 19
"mean" -0.018625302 1 19
"mean" -0.04696167 1 19
"mean" -0.016485915 1 19
"mean" -0.057701874 1 19
"mean" -0.073004513 1 19
"mean" -0.010670914 1 19
"mean" -0.052034567 1 19
"mean" -0.029943528 1 19
"mean" 0.018848808 1 19
"mean" 0.0008053133 1 19
"mean" -0.03863334 1 19
"mean" -0.059382584 1 19
"mean" -0.013030851 1 19
"mean" -0.00088890738 1 19
"mean" -0.028294916 1 19
"mean" -0.096175499 1 19
"mean" 0.012494784 1 19
"mean" -0.0065355298 1 19
"mean" -0.091865209 1 19
"mean" 0.00092936136 1 19
"mean" 0.014971183 1 19
"mean" -0.048462218 1 19
"mean" -0.015755881 1 19
"mean" -0.0073310276 1 19
"mean" -0.019033582 1 19
"mean" -0.032814262 1 19
"mean" -0.033745239 1 19
"mean" -0.042434394 1 19
"mean" -0.0046455514 1 19
"mean" -0.065792327 1 19
"mean" -0.033006132 1 19
"mean" 0.027352995 1 19
"mean" -0.034742491 1 19
"mean" -0.043206304 1 19
"mean" -0.022755626 1 19
"mean" -0.039521413 1 19
"mean" -0.022131661 1 19
"mean" 0.020607279 1 19
"mean" -0.00068570913 1 19
"mean" -0.026512385 1 19
"mean" -0.0057032042 1 19
"mean" -0.021939889 1 19
"mean" -0.013812677 1 19
"mean" -0.0009890121 1 19
"mean" -0.018777111 1 19
"mean" -0.028163576 1 19
"mean" -0.018574484 1 19
"mean" -0.018365715 1 19
"mean" -0.016645553 1 19
"mean" -0.014031139 1 19
"mean" -0.014836892 1 19
"mean" -0.018411033 1 19
"mean" -0.022330409 1 19
"mean" -0.017902854 1 19
"mean" -0.012643278 1 19
"mean" -0.017348073 1 19
"mean" -0.015712841 1 19
"mean" -0.020217263 1 19
"mean" -0.013648654 1 19
"mean" -0.018333388 1 19
"mean" -0.015515447 1 19
"mean" -0.013615076 1 19
"mean" -0.018271807 1 19
"mean" -0.020542875 1 19
"mean" -0.0081504892 1 19
"mean" -0.0057340017 1 19
"mean" -0.02176511 1 19
"mean" -0.022734665 1 19
"mean" -0.019994808 1 19
"mean" -0.022346663 1 19
"mean" -0.021575664 1 19
"mean" -0.015029812 1 19
"mean" -0.0045117705 1 19
"mean" -0.0081363816 1 19
"mean" -0.021844786 1 19
"mean" 0.074466573 1 19
"mean" -0.095118399 1 19
"mean" -0.029941242 1 19
"mean" -0.0078806178 1 19
"mean" -0.0088376694 1 19
"mean" -0.016279814 1 19
"mean" -0.016278185 1 19
"mean" -0.016806611 1 19
"mean" -0.012542642 1 19
"mean" -0.010077946 1 19
"mean" -0.016597457 1 19
"mean" -0.016490963 1 19
"mean" -0.020220387 1 19
"mean" -0.020207652 1 19
"mean" -0.013940434 1 19
"mean" -0.017850259 1 19
"mean" -0.021557751 1 19
"mean" 0.03076707 1 19
"mean" -0.018814795 1 19
"mean" -0.014424661 1 19
"mean" -0.010370236 1 19
"mean" -0.013928085 1 19
"mean" -0.01232444 1 19
"mean" -0.011318145 1 19
"mean" -0.012997641 1 19
"mean" -0.012649383 1 19
"mean" -0.014081006 1 19
"mean" -0.015952231 1 19
"mean" -0.013342288 1 19
"mean" -0.015317416 1 19
"mean" -0.013894672 1 19
"mean" -0.015771484 1 19
"mean" -0.0083783183 1 19
"mean" -0.018699685 1 19
"mean" -0.029889214 1 19
"mean" -0.026788166 1 19
"mean" -0.017134702 1 19
"mean" -0.025512165 1 19
"mean" -0.20225796 1 19
"mean" -0.48487956 1 19
"mean" -0.51873329 1 19
"mean" -0.4485406 1 19
"mean" -0.37837203 1 19
"mean" -0.081702086 1 19
"mean" 0.2248489 1 19
"mean" 0.35958738 1 19
"mean" 0.34350093 1 19
"mean" 0.35961923 1 19
"mean" 0.37329271 1 19
"mean" 0.23820431 1 19
"mean" 0.11946505 1 19
"mean" 0.0474315 1 19
"mean" -0.071039499 1 19
"mean" 0.018560789 1 19
"mean" 0.053103342 1 19
"mean" 0.019965604 1 19
"mean" -0.086018153 1 19
"mean" -0.090851731 1 19
"mean" -0.019584332 1 19
"mean" -0.0043834849 1 19
"mean" 0.062564016 1 19
"mean" 0.013311548 1 19
"mean" -0.13492744 1 19
"mean" -0.1044719 1 19
"mean" -0.020222852 1 19
"mean" -0.0005050281 1 19
"mean" -0.062877586 1 19
"mean" -0.08061683 1 19
"mean" 0.022794825 1 19
"mean" 0.052578022 1 19
"mean" 0.03052496 1 19
"mean" -0.053543217 1 19
"mean" -0.026609407 1 19
"mean" -0.0043445043 1 19
"mean" -0.013980593 1 19
"mean" -0.03215862 1 19
"mean" -0.06304186 1 19
"mean" -0.0041707466 1 19
"mean" 0.031429606 1 19
"mean" -0.0038764932 1 19
"mean" -0.020679894 1 19
"mean" -0.036810111 1 19
"mean" -0.018341179 1 19
"mean" -0.018215661 1 19
"mean" -0.037120512 1 19
"mean" -0.0088312785 1 19
"mean" 0.0087223582 1 19
"mean" -0.0045971446 1 19
"mean" -0.035455906 1 19
"mean" -0.034542642 1 19
"mean" -0.020909683 1 19
"mean" -0.045618424 1 19
"mean" -0.0594163 1 19
"mean" 0.002625471 1 19
"mean" -0.010742087 1 19
"mean" -0.029136362 1 19
"mean" -0.014104309 1 19
"mean" -0.0016084205 1 19
"mean" -0.0050769766 1 19
"mean" -0.0048805158 1 19
"mean" -0.024267571 1 19
"mean" -0.033191418 1 19
"mean" -0.026412696 1 19
"mean" -0.025640721 1 19
"mean" -0.030693284 1 19
"mean" -0.025198798 1 19
"mean" -0.017905299 1 19
"mean" 0.026691321 1 19
"mean" -0.002086136 1 19
"mean" -0.042040138 1 19
"mean" -0.079241685 1 19
"mean" -0.01126124 1 19
"mean" 0.00062191214 1 19
"mean" -0.027402168 1 19
"mean" -0.014662168 1 19
"mean" -0.045332571 1 19
"mean" -0.03548493 1 19
"mean" -0.025156925 1 19
"mean" -0.0074153107 1 19
"mean" -0.0095975294 1 19
"mean" -0.024899143 1 19
"mean" -0.052642183 1 19
"mean" -0.0077621958 1 19
"mean" -0.014772493 1 19
"mean" -0.026228104 1 19
"mean" -0.0059714394 1 19
"mean" -0.019217291 1 19
"mean" 0.055474851 1 19
"mean" -0.020270849 1 19
"mean" -0.017590074 1 19
"mean" -0.0029291638 1 19
"mean" -0.0059537923 1 19
"mean" -0.033072599 1 19
"mean" -0.03091132 1 19
"mean" 0.002698258 1 19
"mean" 0.002541936 1 19
"mean" -0.07693859 1 19
"mean" -0.13600412 1 19
"mean" -0.060911891 1 19
"mean" -0.03501826 1 19
"mean" 0.0048899058 1 19
"mean" 0.023727786 1 19
"mean" -0.023484333 1 19
"mean" -0.019382569 1 19
"mean" -0.0027967262 1 19
"mean" -0.0079654211 1 19
"mean" -0.061281981 1 19
"mean" -0.058186502 1 19
"mean" -0.066745179 1 19
"mean" 0.0088956993 1 19
"mean" 0.001877265 1 19
"mean" -0.079370069 1 19
"mean" -0.062431089 1 19
"mean" 0.010002377 1 19
"mean" 0.0074628081 1 19
"mean" -0.023515086 1 19
"mean" 0.0092254235 1 19
"mean" -0.043108659 1 19
"mean" -0.011981622 1 19
"mean" -0.010425785 1 19
"mean" -0.017034858 1 19
"mean" -0.050770952 1 19
"mean" -0.087978364 1 19
"mean" -0.0065523296 1 19
"mean" 0.030092957 1 19
"mean" -0.027988007 1 19
"mean" -0.029822709 1 19
"mean" -0.024768809 1 20
"mean" -0.040229179 1 20
"mean" -0.030014325 1 20
"mean" -0.0090636275 1 20
"mean" -0.017197555 1 20
"mean" -0.019643146 1 20
"mean" -0.010885812 1 20
"mean" -0.006746452 1 20
"mean" -0.022789622 1 20
"mean" -0.037326404 1 20
"mean" -0.027364678 1 20
"mean" -0.019001955 1 20
"mean" -0.015032385 1 20
"mean" -0.020475125 1 20
"mean" -0.025099512 1 20
"mean" -0.019169374 1 20
"mean" -0.016646326 1 20
"mean" -0.0090286083 1 20
"mean" 0.0091021331 1 20
"mean" -0.00091809043 1 20
"mean" -0.028870275 1 20
"mean" -0.030306528 1 20
"mean" -0.026895825 1 20
"mean" -0.026009078 1 20
"mean" 0.1011854 1 20
"mean" -0.033906824 1 20
"mean" -0.023525126 1 20
"mean" -0.01616842 1 20
"mean" -0.021137355 1 20
"mean" -0.016017254 1 20
"mean" -0.014541079 1 20
"mean" -0.014199204 1 20
"mean" -0.013600536 1 20
"mean" -0.017659284 1 20
"mean" -0.018875683 1 20
"mean" -0.014855072 1 20
"mean" -0.016113235 1 20
"mean" -0.021679465 1 20
"mean" 0.036141238 1 20
"mean" 0.16459935 1 20
"mean" 0.25335327 1 20
"mean" 0.092893441 1 20
"mean" -0.024676187 1 20
"mean" -0.013301486 1 20
"mean" -0.015108052 1 20
"mean" -0.017181721 1 20
"mean" -0.017164416 1 20
"mean" -0.015737685 1 20
"mean" -0.014829109 1 20
"mean" -0.017142291 1 20
"mean" -0.017763547 1 20
"mean" -0.017458931 1 20
"mean" -0.017104856 1 20
"mean" -0.016751729 1 20
"mean" -0.016150684 1 20
"mean" -0.017533431 1 20
"mean" -0.018317015 1 20
"mean" -0.016568813 1 20
"mean" -0.016269593 1 20
"mean" -0.023613862 1 20
"mean" -0.0018643375 1 20
"mean" -0.010298277 1 20
"mean" -0.015466775 1 20
"mean" -0.015712211 1 20
"mean" -0.023181984 1 20
"mean" -0.020711624 1 20
"mean" -0.018375392 1 20
"mean" -0.01791803 1 20
"mean" -0.016288294 1 20
"mean" -0.017542121 1 20
"mean" -0.018895924 1 20
"mean" -0.01792587 1 20
"mean" -0.016532189 1 20
"mean" -0.022709174 1 20
"mean" -0.020475599 1 20
"mean" -0.010377825 1 20
"mean" -0.011657392 1 20
"mean" -0.012226367 1 20
"mean" -0.0098049844 1 20
"mean" -0.016434366 1 20
"mean" -0.018281202 1 20
"mean" -0.016754154 1 20
"mean" -0.055203885 1 20
"mean" -0.0175009 1 20
"mean" -0.018023849 1 20
"mean" -0.019085455 1 20
"mean" -0.015878034 1 20
"mean" -0.01673945 1 20
"mean" -0.014936766 1 20
"mean" -0.01556039 1 20
"mean" -0.019863356 1 20
"mean" -0.021725673 1 20
"mean" -0.018232919 1 20
"mean" -0.012715696 1 20
"mean" -0.01659485 1 20
"mean" -0.017793154 1 20
"mean" -0.016941377 1 20
"mean" -0.018146405 1 20
"mean" -0.016239349 1 20
"mean" -0.036058346 1 20
"mean" -0.033112707 1 20
"mean" -0.013051668 1 20
"mean" -0.016539385 1 20
"mean" -0.018102459 1 20
"mean" -0.017767756 1 20
"mean" -0.017929378 1 20
"mean" -0.018804071 1 20
"mean" -0.020121625 1 20
"mean" -0.01925667 1 20
"mean" -0.015977239 1 20
"mean" -0.016951764 1 20
"mean" -0.01843186 1 20
"mean" -0.016572731 1 20
"mean" -0.015784746 1 20
"mean" -0.016918232 1 20
"mean" -0.019790692 1 20
"mean" 0.029078952 1 20
"mean" 0.013442795 1 20
"mean" -0.014089703 1 20
"mean" -0.018217586 1 20
"mean" -0.018940899 1 20
"mean" -0.016517175 1 20
"mean" -0.02063626 1 20
"mean" -0.042724097 1 20
"mean" -0.044624918 1 20
"mean" -0.020932733 1 20
"mean" -0.0034817461 1 20
"mean" 0.018490927 1 20
"mean" -0.015203425 1 20
"mean" -0.029227362 1 20
"mean" -0.0055778879 1 20
"mean" -0.026814221 1 20
"mean" -0.02640789 1 20
"mean" -0.047242956 1 20
"mean" 0.010723857 1 20
"mean" 0.01332047 1 20
"mean" -0.041502947 1 20
"mean" -0.021241181 1 20
"mean" 0.0032852179 1 20
"mean" -0.03274426 1 20
"mean" -0.024541341 1 20
"mean" 0.029321291 1 20
"mean" -0.020183722 1 20
"mean" -0.033034115 1 20
"mean" 0.023015567 1 20
"mean" -0.035193513 1 20
"mean" -0.060722263 1 20
"mean" -0.0092665607 1 20
"mean" 0.018785412 1 20
"mean" -0.029575517 1 20
"mean" -0.0092458616 1 20
"mean" -0.023016994 1 20
"mean" 0.012051747 1 20
"mean" -0.032818187 1 20
"mean" -0.013441331 1 20
"mean" -0.032744771 1 20
"mean" -0.037868189 1 20
"mean" -0.0079250157 1 20
"mean" -9.9407189e-05 1 20
"mean" 0.0058776602 1 20
"mean" 0.061672977 1 20
"mean" -0.0205385 1 20
"mean" -0.039877844 1 20
"mean" -0.017213002 1 20
"mean" -0.012025278 1 20
"mean" -0.029356702 1 20
"mean" -0.03411273 1 20
"mean" -0.0076362457 1 20
"mean" -0.010777118 1 20
"mean" -0.092868058 1 20
"mean" 0.017585122 1 20
"mean" -0.018990186 1 20
"mean" -0.023677917 1 20
"mean" -0.049319901 1 20
"mean" -0.069026023 1 20
"mean" -0.025121911 1 20
"mean" 0.038841572 1 20
"mean" 0.00089767631 1 20
"mean" -0.037024605 1 20
"mean" -0.094074089 1 20
"mean" -0.041256912 1 20
"mean" -0.0076246691 1 20
"mean" -0.026848494 1 20
"mean" -0.041434551 1 20
"mean" -0.023075781 1 20
"mean" -0.01023529 1 20
"mean" -0.027442861 1 20
"mean" -0.05445027 1 20
"mean" -0.090490742 1 20
"mean" -0.036562472 1 20
"mean" -0.016345321 1 20
"mean" -0.023242374 1 20
"mean" -0.041902829 1 20
"mean" -0.020583494 1 20
"mean" 0.0070392703 1 20
"mean" -0.012093486 1 20
"mean" -0.017656706 1 20
"mean" -0.053206274 1 20
"mean" -0.060845959 1 20
"mean" -0.044634528 1 20
"mean" -0.01624828 1 20
"mean" -0.01180609 1 20
"mean" -0.021037708 1 20
"mean" -0.033720421 1 20
"mean" -0.018762326 1 20
"mean" -0.01383186 1 20
"mean" -0.027559971 1 20
"mean" -0.024693719 1 20
"mean" -0.010439569 1 20
"mean" -0.0095438517 1 20
"mean" -0.0077615265 1 20
"mean" -0.0058922452 1 20
"mean" -0.024430934 1 20
"mean" -0.029580205 1 20
"mean" -0.018081268 1 20
"mean" -0.011081856 1 20
"mean" 0.064045854 1 20
"mean" 0.0067540826 1 20
"mean" -0.031632779 1 20
"mean" -0.016804239 1 20
"mean" 0.0060372871 1 20
"mean" -0.010268025 1 20
"mean" -0.032315093 1 20
"mean" -0.02518199 1 20
"mean" -0.020650204 1 20
"mean" -0.013734178 1 20
"mean" -0.0097272564 1 20
"mean" -0.0077447464 1 20
"mean" -0.0079196516 1 20
"mean" -0.014992022 1 20
"mean" -0.021451601 1 20
"mean" -0.018590572 1 20
"mean" -0.020094049 1 20
"mean" 0.23485426 1 20
"mean" -0.048691415 1 20
"mean" -0.014040292 1 20
"mean" -0.0097268186 1 20
"mean" -0.016286482 1 20
"mean" -0.016074901 1 20
"mean" -0.016101693 1 20
"mean" -0.016897823 1 20
"mean" -0.017243836 1 20
"mean" -0.017021777 1 20
"mean" -0.017036644 1 20
"mean" -0.017220729 1 20
"mean" -0.017062161 1 20
"mean" -0.016852383 1 20
"mean" -0.017324385 1 20
"mean" -0.01695342 1 20
"mean" -0.12107333 1 20
"mean" 0.0075271768 1 20
"mean" -0.018087884 1 20
"mean" -0.01787208 1 20
"mean" -0.01296888 1 20
"mean" -0.015853526 1 20
"mean" -0.015333179 1 20
"mean" -0.018774546 1 20
"mean" -0.01803232 1 20
"mean" -0.0085731259 1 20
"mean" -0.019976426 1 20
"mean" -0.024086995 1 20
"mean" -0.02722161 1 20
"mean" -0.034626305 1 20
"mean" -0.015448904 1 20
"mean" -0.00073234366 1 20
"mean" -0.013769376 1 20
"mean" -0.026719988 1 20
"mean" -0.056986 1 20
"mean" -0.012365006 1 20
"mean" -0.015972179 1 20
"mean" -0.019597446 1 20
"mean" -0.018541933 1 20
"mean" -0.015706796 1 20
"mean" -0.015969608 1 20
"mean" -0.017662069 1 20
"mean" -0.017606026 1 20
"mean" -0.017135021 1 20
"mean" -0.017258315 1 20
"mean" -0.017743872 1 20
"mean" -0.017296225 1 20
"mean" -0.016785199 1 20
"mean" -0.017647193 1 20
"mean" -0.017576156 1 20
"mean" -0.017392042 1 20
"mean" -0.01662567 1 20
"mean" -0.015989244 1 20
"mean" -0.051813142 1 20
"mean" -0.02090848 1 20
"mean" -0.014968674 1 20
"mean" -0.017509379 1 20
"mean" -0.017363746 1 20
"mean" -0.017489808 1 20
"mean" -0.015560013 1 20
"mean" -0.01745417 1 20
"mean" -0.018692952 1 20
"mean" -0.017440287 1 20
"mean" -0.018341733 1 20
"mean" -0.017626207 1 20
"mean" -0.017219774 1 20
"mean" -0.017174463 1 20
"mean" -0.016339299 1 20
"mean" -0.017316989 1 20
"mean" -0.016443211 1 20
"mean" -0.016006186 1 20
"mean" -0.019101975 1 20
"mean" -0.018795559 1 20
"mean" -0.016754799 1 20
"mean" -0.016356996 1 20
"mean" -0.017520854 1 20
"mean" 0.0098100114 1 20
"mean" -0.016602346 1 20
"mean" -0.0070553264 1 20
"mean" -0.0062777566 1 20
"mean" 0.0057753351 1 20
"mean" 0.011457414 1 20
"mean" -0.028152824 1 20
"mean" -0.032344651 1 20
"mean" -0.016150603 1 20
"mean" -0.012458349 1 20
"mean" -0.0090300405 1 20
"mean" -0.022237917 1 20
"mean" -0.029465878 1 20
"mean" -0.0427826 1 20
"mean" -0.026486937 1 20
"mean" -0.017722438 1 20
"mean" 0.018648133 1 20
"mean" -0.006671898 1 20
"mean" -0.037571636 1 20
"mean" -0.047461038 1 20
"mean" -0.021717441 1 20
"mean" 0.006924456 1 20
"mean" 0.014488168 1 20
"mean" -0.023253255 1 20
"mean" -0.019413857 1 20
"mean" -0.0016889869 1 20
"mean" -0.016082028 1 20
"mean" -0.020396329 1 20
"mean" -0.037837015 1 20
"mean" -0.048262962 1 20
"mean" -0.023888053 1 20
"mean" 0.044646194 1 20
"mean" -0.011754124 1 20
"mean" -0.027940069 1 20
"mean" -0.021635322 1 20
"mean" -0.0045798084 1 20
"mean" -0.0094216857 1 20
"mean" -0.036874003 1 20
"mean" -0.028668394 1 20
"mean" 0.0021152165 1 20
"mean" 0.019522777 1 20
"mean" -0.022337621 1 20
"mean" -0.030594267 1 20
"mean" -0.024645961 1 20
"mean" 0.018972534 1 20
"mean" -0.010326368 1 20
"mean" -0.034006051 1 20
"mean" -0.02270061 1 20
"mean" -0.033458889 1 20
"mean" -0.010874058 1 20
"mean" -0.017275665 1 20
"mean" -0.0048781831 1 20
"mean" -0.029812649 1 20
"mean" -0.062240555 1 20
"mean" -0.029908731 1 20
"mean" -0.0057465491 1 20
"mean" -0.0055032593 1 20
"mean" -0.088415114 1 20
"mean" -0.054696771 1 20
"mean" -0.027427008 1 20
"mean" -0.0028257327 1 20
"mean" 0.015098379 1 20
"mean" 0.0054485773 1 20
"mean" -0.036118138 1 20
"mean" -0.038807329 1 20
"mean" -0.021251189 1 20
"mean" 0.045130889 1 20
"mean" -0.03068847 1 20
"mean" -0.017862752 1 20
"mean" -0.033992099 1 20
"mean" -0.032885355 1 20
"mean" -0.02920474 1 20
"mean" -0.0034046641 1 20
"mean" 0.013895937 1 20
"mean" -0.04708632 1 20
"mean" -0.025967425 1 20
"mean" -0.036201889 1 20
"mean" -0.029051992 1 20
"mean" -0.0084562609 1 20
"mean" -0.027492256 1 20
"mean" -0.046922794 1 20
"mean" -0.037948198 1 20
"mean" -0.0041805854 1 20
"mean" -0.032476769 1 21
"mean" -0.017982508 1 21
"mean" -0.021162545 1 21
"mean" -0.015993721 1 21
"mean" -0.013969307 1 21
"mean" -0.017877721 1 21
"mean" -0.017428474 1 21
"mean" -0.018618422 1 21
"mean" -0.018878067 1 21
"mean" -0.014929155 1 21
"mean" -0.0074846938 1 21
"mean" -0.010090857 1 21
"mean" -0.023184791 1 21
"mean" -0.023310911 1 21
