"Statistic" "Stat_Cord" "Sig_ID" "Act_ID"
"mean" 0.0006457279 3 91
"mean" -0.0016380118 3 91
"mean" -0.0033974632 3 91
"mean" 2.5666511e-05 3 91
"mean" -0.00085838924 3 91
"mean" 0.0050049137 3 91
"mean" 0.0014202969 3 91
"mean" 0.013910609 3 91
"mean" 0.046718678 3 91
"mean" 0.049462677 3 91
"mean" -0.20805414 3 91
"mean" -0.36013394 3 91
"mean" 0.23273704 3 91
"mean" 0.34714719 3 91
"mean" -0.42532631 3 91
"mean" -0.032076877 3 91
"mean" 0.55402005 3 91
"mean" 0.1638035 3 91
"mean" -0.36117266 3 91
"mean" -0.21135904 3 91
"mean" 0.24776805 3 91
"mean" -0.45678266 3 91
"mean" -0.12239931 3 91
"mean" 0.42055532 3 91
"mean" 0.17647045 3 91
"mean" -0.14062043 3 91
"mean" -0.17402278 3 91
"mean" 0.21991937 3 91
"mean" -0.051748469 3 91
"mean" -0.23269091 3 91
"mean" 0.25589045 3 91
"mean" 0.22626169 3 91
"mean" -0.355022 3 91
"mean" -0.13041937 3 91
"mean" 0.25578122 3 91
"mean" -0.31481224 3 91
"mean" -0.08566321 3 91
"mean" -0.25256009 3 91
"mean" 0.15668832 3 91
"mean" 0.24055198 3 91
"mean" 0.050631913 3 91
"mean" -0.070287915 3 91
"mean" -0.066286716 3 91
"mean" 0.073405321 3 91
"mean" -0.027272976 3 91
"mean" 0.27163799 3 91
"mean" -0.34744447 3 91
"mean" -0.51035219 3 91
"mean" 0.2290483 3 91
"mean" 0.65433304 3 91
"mean" -0.27311662 3 91
"mean" -0.21861023 3 91
"mean" 0.35211222 3 91
"mean" -0.21329495 3 91
"mean" -0.058839897 3 91
"mean" 0.048561013 3 91
"mean" 0.13068647 3 91
"mean" -0.30453056 3 91
"mean" -0.1303127 3 91
"mean" 0.17104658 3 91
"mean" -0.084536511 3 91
"mean" -0.018875112 3 91
"mean" -0.098671121 3 91
"mean" -0.11218534 3 91
"mean" 0.11111177 3 91
"mean" 0.13631365 3 91
"mean" 0.01544202 3 91
"mean" 0.15227001 3 91
"mean" -0.052876686 3 91
"mean" 0.065331536 3 91
"mean" -0.086819569 3 91
"mean" -0.0082732002 3 91
"mean" 0.086799689 3 91
"mean" -0.06237796 3 91
"mean" 0.015247913 3 91
"mean" 0.040352793 3 91
"mean" -0.065899964 3 91
"mean" 0.049881994 3 91
"mean" -0.46565965 3 91
"mean" -0.49648459 3 91
"mean" 0.013948282 3 91
"mean" 0.15558908 3 91
"mean" 0.28548223 3 91
"mean" 0.26175712 3 91
"mean" 0.12507585 3 91
"mean" -0.048908763 3 92
"mean" -0.071893081 3 92
"mean" 0.075113533 3 92
"mean" 0.037540423 3 92
"mean" -0.077583413 3 92
"mean" 0.037417026 3 92
"mean" 0.016363985 3 92
"mean" -0.022890378 3 92
"mean" -0.016223243 3 92
"mean" -0.0032469149 3 92
"mean" -0.0029241239 3 92
"mean" -0.020551707 3 92
"mean" 0.0036953802 3 92
"mean" 0.017106948 3 92
"mean" 0.0095611143 3 92
"mean" -0.0056412705 3 92
"mean" -0.009552326 3 92
"mean" 0.0073419647 3 92
"mean" -0.011325068 3 92
"mean" 0.0026123696 3 92
"mean" 0.0033790883 3 92
"mean" -0.036730079 3 92
"mean" 0.0281034 3 92
"mean" 0.0036247534 3 92
"mean" -0.012340389 3 92
"mean" -0.0075506385 3 92
"mean" 0.0002422312 3 92
"mean" 0.01581814 3 92
"mean" 0.0062699234 3 92
"mean" -0.034457151 3 92
"mean" -0.020313192 3 92
"mean" 0.02490795 3 92
"mean" 0.082707216 3 92
"mean" -0.022887392 3 92
"mean" -0.096774234 3 92
"mean" -0.027542796 3 92
"mean" 0.054370928 3 92
"mean" 0.0034209233 3 92
"mean" 0.091917638 3 92
"mean" -0.015287926 3 92
"mean" -0.13435314 3 92
"mean" -0.0076265688 3 92
"mean" 0.087469571 3 92
"mean" -0.13688552 3 92
"mean" -0.038783189 3 92
"mean" 0.017064217 3 92
"mean" -0.0015485008 3 92
"mean" -0.016272087 3 92
"mean" -0.022405681 3 92
"mean" 0.020082821 3 92
"mean" 0.0012388996 3 92
"mean" -0.016628913 3 92
"mean" 0.0098402871 3 92
"mean" -0.022590627 3 92
"mean" -0.020962754 3 92
"mean" 0.023248617 3 92
"mean" 0.036016935 3 92
"mean" 0.0093572136 3 92
"mean" -0.0011220467 3 92
"mean" 0.010942362 3 92
"mean" -0.011149487 3 92
"mean" -0.087662053 3 92
"mean" -0.0016080284 3 92
"mean" 0.1369696 3 92
"mean" -0.12413936 3 92
"mean" 0.037823666 3 92
"mean" 0.031878616 3 92
"mean" -0.032742672 3 92
"mean" 0.014165131 3 92
"mean" 0.013705081 3 92
"mean" -0.018127918 3 92
"mean" 0.0086175498 3 92
"mean" 0.019031306 3 92
"mean" 0.00019919539 3 92
"mean" -0.037647671 3 92
"mean" -0.0075033868 3 92
"mean" 0.039214591 3 92
"mean" -0.013257676 3 92
"mean" -0.015727689 3 92
"mean" -0.0036333968 3 92
"mean" -0.0013712731 3 92
"mean" 0.0057701161 3 92
"mean" 0.0026668102 3 92
"mean" 0.014981195 3 92
"mean" 0.016209762 3 92
"mean" -0.048447494 3 92
"mean" 0.018809381 3 92
"mean" 0.03720122 3 92
"mean" -0.0031444225 3 92
"mean" -0.005030764 3 92
"mean" 0.0051624662 3 92
"mean" -0.0042211463 3 92
"mean" -0.0025405778 3 92
"mean" -0.0016555946 3 92
"mean" 0.005385799 3 92
"mean" -0.005746126 3 92
"mean" -0.0044095861 3 92
"mean" -0.0045857991 3 92
"mean" -0.081651828 3 92
"mean" 0.091558095 3 92
"mean" 0.10305876 3 92
"mean" -0.083009184 3 92
"mean" -0.020256997 3 92
"mean" -0.0062852788 3 92
"mean" 0.12771428 3 92
"mean" -0.059127714 3 92
"mean" 0.029791428 3 92
"mean" 0.003261168 3 92
"mean" 0.0070353545 3 92
"mean" -0.022858604 3 92
"mean" -0.024281317 3 92
"mean" 0.023927988 3 92
"mean" -0.0049727547 3 92
"mean" -0.017102772 3 92
"mean" 0.0037976794 3 92
"mean" 0.009800634 3 92
"mean" 0.0036906582 3 92
"mean" -0.013002641 3 92
"mean" -0.0010907147 3 92
"mean" -0.0048824063 3 92
"mean" -0.0029951648 3 92
"mean" 0.016434299 3 92
"mean" 0.0047143012 3 92
"mean" -0.017046722 3 92
"mean" -0.0081896037 3 92
"mean" 0.0069599375 3 92
"mean" 0.0037584001 3 92
"mean" -0.0053064621 3 92
"mean" 0.019992836 3 92
"mean" 0.33153626 3 92
"mean" 0.26266069 3 92
"mean" -0.19157701 3 92
"mean" -0.44515457 3 92
"mean" 0.03558332 3 92
"mean" 0.12237385 3 92
"mean" -0.012954017 3 92
"mean" 0.10181481 3 92
"mean" 0.032089069 3 92
"mean" 0.026036793 3 92
"mean" -0.25653435 3 92
"mean" -0.012740929 3 92
"mean" 0.29116753 3 92
"mean" -0.094932871 3 92
"mean" -0.20014695 3 92
"mean" -0.14058163 3 92
"mean" 0.22726084 3 92
"mean" 0.34340093 3 92
"mean" -0.063934789 3 92
"mean" -0.13643595 3 92
"mean" 0.011249536 3 92
"mean" -0.0078807126 3 92
"mean" -0.2850755 3 92
"mean" -0.08333316 3 92
"mean" 0.35300509 3 92
"mean" 0.13672643 3 92
"mean" 0.028268456 3 92
"mean" -0.017708207 3 92
"mean" 0.085979363 3 92
"mean" -0.1653104 3 92
"mean" 0.060387166 3 92
"mean" -0.030680287 3 92
"mean" 0.17879468 3 92
"mean" 0.31962134 3 92
"mean" -0.048852016 3 92
"mean" 0.3178232 3 92
"mean" 0.24088777 3 92
"mean" -0.50492835 3 92
"mean" -0.36621109 3 92
"mean" 0.51033915 3 92
"mean" 0.3145481 3 92
"mean" -0.034661148 3 92
"mean" 0.048042049 3 92
"mean" -0.025695542 3 92
"mean" -0.26878382 3 92
"mean" -0.11561735 3 92
"mean" 0.25961259 3 92
"mean" 0.16406075 3 92
"mean" 0.041256103 3 92
"mean" -0.22182945 3 92
"mean" -0.056861692 3 92
"mean" 0.27816574 3 92
"mean" 0.11751004 3 92
"mean" 0.12636516 3 92
"mean" -0.021349664 3 92
"mean" -0.046432188 3 92
"mean" -0.02463642 3 92
"mean" 0.1682395 3 92
"mean" -0.16283263 3 92
"mean" -0.24421345 3 92
"mean" 0.039044791 3 92
"mean" 0.049598152 3 92
"mean" 0.012371155 3 92
"mean" 0.099455674 3 92
"mean" 0.015047027 3 92
"mean" -0.23813501 3 92
"mean" 0.0070020755 3 92
"mean" 0.17842929 3 92
"mean" -0.10344905 3 92
"mean" 0.23585953 3 92
"mean" -0.35428352 3 92
"mean" -0.060082468 3 92
"mean" -0.022192539 3 92
"mean" -0.16377593 3 92
"mean" 0.079897176 3 92
"mean" -0.0070546654 3 92
"mean" -0.073640191 3 92
"mean" 0.026220926 3 93
"mean" 0.21112712 3 93
"mean" 0.051792254 3 93
"mean" -0.075076614 3 93
"mean" -0.065553543 3 93
"mean" 0.02632626 3 93
"mean" 0.012358329 3 93
"mean" -0.1295484 3 93
"mean" 0.049634277 3 93
"mean" 0.092896942 3 93
"mean" -0.073043113 3 93
"mean" 0.042885271 3 93
"mean" -0.018005638 3 93
"mean" 0.0076674447 3 93
"mean" 0.029297853 3 93
"mean" -0.035864719 3 93
"mean" 0.0039080891 3 93
"mean" 0.0043946103 3 93
"mean" -0.035944727 3 93
"mean" 0.029455565 3 93
"mean" -0.013934701 3 93
"mean" -0.039856349 3 93
"mean" -0.00019279561 3 93
"mean" 0.0084310559 3 93
"mean" 0.0026714502 3 93
"mean" 0.0079913797 3 93
"mean" 0.0022446288 3 93
"mean" -0.0078675434 3 93
"mean" 0.00085938792 3 93
"mean" 0.015950428 3 93
"mean" 0.00077433418 3 93
"mean" -0.036743777 3 93
"mean" -0.0080678197 3 93
"mean" 0.02369005 3 93
"mean" -0.0062677256 3 93
"mean" -0.0044649716 3 93
"mean" 0.010553313 3 93
"mean" 0.012698841 3 93
"mean" 0.10089057 3 93
"mean" -0.029599299 3 93
"mean" 0.028494596 3 93
"mean" -0.01212595 3 93
"mean" -0.026544974 3 93
"mean" 0.038999725 3 93
"mean" -0.020655111 3 93
"mean" -0.040759544 3 93
"mean" 0.01161971 3 93
"mean" 0.022171291 3 93
"mean" -0.013298907 3 93
"mean" -0.0093907862 3 93
"mean" -0.017419176 3 93
"mean" 0.01266626 3 93
"mean" 0.15709641 3 93
"mean" 0.007980157 3 93
"mean" 0.011044844 3 93
"mean" -0.0062058299 3 93
"mean" -0.020106129 3 93
"mean" 0.0021167185 3 93
"mean" 0.011410298 3 93
"mean" -0.00026158972 3 93
"mean" -0.0042033236 3 93
"mean" -0.0018873729 3 93
"mean" 0.015814154 3 93
"mean" -0.010021464 3 93
"mean" -0.010045785 3 93
"mean" -0.0054774181 3 93
"mean" 0.037456867 3 93
"mean" -0.01220331 3 93
"mean" 0.032573883 3 93
"mean" 0.036143123 3 93
"mean" 0.001508059 3 93
"mean" -0.018475068 3 93
"mean" -0.0053303286 3 93
"mean" 0.0083294251 3 93
"mean" -0.0020498085 3 93
"mean" 0.0026976295 3 93
"mean" 0.00013379769 3 93
"mean" -0.011167855 3 93
"mean" -0.003026999 3 93
"mean" -0.0012086867 3 93
"mean" 0.005002348 3 93
"mean" -6.7481696e-05 3 93
"mean" -0.0024586175 3 93
"mean" -0.0083707342 3 93
"mean" -0.0071267576 3 93
"mean" 0.028640106 3 93
"mean" 0.34226857 3 93
"mean" 0.014862478 3 93
"mean" -0.036715853 3 93
"mean" 0.011807289 3 93
"mean" -0.00014971364 3 93
"mean" 0.00061014512 3 93
"mean" 0.010663058 3 93
"mean" 0.0023078566 3 93
"mean" -0.018501555 3 93
"mean" -0.0038694987 3 93
"mean" -0.0018440777 3 93
"mean" 0.0049562977 3 93
"mean" -0.004902168 3 93
"mean" -0.0030324636 3 93
"mean" -0.0045671567 3 93
"mean" -0.0047405007 3 93
"mean" 0.0064799438 3 93
"mean" 0.00016068164 3 93
"mean" 0.022773825 3 93
"mean" 0.2475998 3 93
"mean" -0.11662067 3 93
"mean" -0.11218474 3 93
"mean" 0.18569382 3 93
"mean" 0.017805211 3 93
"mean" -0.19968878 3 93
"mean" 0.068933144 3 93
"mean" 0.22402071 3 93
"mean" -0.46091657 3 93
"mean" -0.23036797 3 93
"mean" 0.25684704 3 93
"mean" -0.10800485 3 93
"mean" -0.0049310753 3 93
"mean" -0.44475826 3 93
"mean" -0.15151189 3 93
"mean" 0.42448123 3 93
"mean" -0.46610463 3 93
"mean" -0.1163134 3 93
"mean" 0.56811488 3 93
"mean" 0.27657313 3 93
"mean" -0.23222269 3 93
"mean" -0.22070365 3 93
"mean" 0.13489007 3 93
"mean" -0.023635758 3 93
"mean" -0.25966545 3 93
"mean" -0.061186862 3 93
"mean" -0.013980889 3 93
"mean" 0.056485664 3 93
"mean" -0.017299383 3 93
"mean" 0.084799882 3 93
"mean" -0.11005668 3 93
"mean" -0.028185214 3 93
"mean" -0.02373126 3 93
"mean" -0.041202521 3 93
"mean" 0.067400817 3 93
"mean" 0.16594025 3 93
"mean" -0.14466053 3 93
"mean" -0.27773085 3 93
"mean" 0.16195316 3 93
"mean" 0.072711963 3 93
"mean" -0.010451433 3 93
"mean" 0.00172074 3 93
"mean" 0.016962141 3 93
"mean" -0.169237 3 93
"mean" -0.10630917 3 93
"mean" 0.17660111 3 93
"mean" -0.03944788 3 93
"mean" -0.14015071 3 93
"mean" -0.21591465 3 93
"mean" 0.054861916 3 93
"mean" 0.15172485 3 93
"mean" -0.024392227 3 93
"mean" 0.086178754 3 93
"mean" -0.28293174 3 93
"mean" -0.19623558 3 93
"mean" 0.32891265 3 93
"mean" -0.006377312 3 93
"mean" -0.1250652 3 93
"mean" -0.13930964 3 93
"mean" 0.050226381 3 93
"mean" 0.039719932 3 93
"mean" 0.12968743 3 93
"mean" -0.07820691 3 93
"mean" -0.17493844 3 93
"mean" -0.057873246 3 93
"mean" 0.42818075 3 93
"mean" 0.065880395 3 93
"mean" 0.12315679 3 93
"mean" -0.30762464 3 93
"mean" -0.12223106 3 93
"mean" 0.22301876 3 93
"mean" 0.0038266486 3 94
"mean" 0.0015174462 3 94
"mean" 0.015707926 3 94
"mean" 0.00027889052 3 94
"mean" -0.012413981 3 94
"mean" -0.0079939707 3 94
"mean" 0.0019020296 3 94
"mean" -0.0051931522 3 94
"mean" -0.0020342387 3 94
"mean" 0.0026080213 3 94
"mean" -0.0024564703 3 94
"mean" 0.0030550636 3 94
"mean" 0.031199329 3 94
"mean" -0.022025099 3 94
"mean" -0.026974172 3 94
"mean" 0.031682032 3 94
"mean" -0.00051272113 3 94
"mean" 0.02741795 3 94
"mean" 0.032523908 3 94
"mean" 0.001708197 3 94
"mean" -0.017227227 3 94
"mean" 0.0063535111 3 94
"mean" 0.0049853046 3 94
"mean" -0.0043947232 3 94
"mean" -0.0025802167 3 94
"mean" 0.0015371537 3 94
"mean" 0.0097974103 3 94
"mean" -0.011591778 3 94
"mean" 0.00095966344 3 94
"mean" 0.016319333 3 94
"mean" -0.0083562179 3 94
"mean" -0.16863887 3 94
"mean" 0.03974529 3 94
"mean" 0.02821891 3 94
"mean" -0.0018797467 3 94
"mean" -0.00083425141 3 94
"mean" -0.0035794539 3 94
"mean" -0.0017688471 3 94
"mean" -0.0011592989 3 94
"mean" 0.0039420708 3 94
"mean" -0.0019487775 3 94
"mean" -0.0073453034 3 94
"mean" 0.0069646666 3 94
"mean" -0.00068987901 3 94
"mean" 0.00096386088 3 94
"mean" 0.010696765 3 94
"mean" 0.23369936 3 94
"mean" -0.0069369859 3 94
"mean" -0.0011843299 3 94
"mean" -0.0040793159 3 94
"mean" -0.01675006 3 94
"mean" -0.010043993 3 94
"mean" 0.017858351 3 94
"mean" 0.0026375336 3 94
"mean" -0.013853638 3 94
"mean" 0.0023864722 3 94
"mean" 0.007661717 3 94
"mean" 0.018783184 3 94
"mean" -0.0021237741 3 94
"mean" 0.015186148 3 94
"mean" -0.0066463145 3 94
"mean" -0.00022271429 3 94
"mean" 0.007902781 3 94
"mean" -0.0031989978 3 94
"mean" -0.0019343036 3 94
"mean" 0.0056585164 3 94
"mean" 0.00097979246 3 94
"mean" -0.0070145597 3 94
"mean" -0.0015162411 3 94
"mean" 0.0071691474 3 94
"mean" 0.0027396967 3 94
"mean" -0.0057068722 3 94
"mean" -0.0037451648 3 94
"mean" 0.00040737253 3 94
"mean" -0.0025305946 3 94
"mean" -0.0017087203 3 94
"mean" -0.0012849391 3 94
"mean" 0.039653383 3 94
"mean" -0.017044071 3 94
"mean" -0.0028509584 3 94
"mean" 0.0069814642 3 94
"mean" 0.0037495312 3 94
"mean" -0.0028397375 3 94
"mean" -0.014425196 3 94
"mean" -0.0054290824 3 94
"mean" 0.0061197632 3 94
"mean" 0.0014521743 3 94
"mean" -0.0018283428 3 94
"mean" 0.0076275685 3 94
"mean" 0.0031753251 3 94
"mean" -0.0065062876 3 94
"mean" -0.0071740646 3 94
"mean" 0.00088857165 3 94
"mean" 0.0024999337 3 94
"mean" 0.0036368172 3 94
"mean" 0.0070056244 3 94
"mean" -0.013046255 3 94
"mean" -0.015908467 3 94
"mean" 0.009144609 3 94
"mean" 0.015255632 3 94
"mean" 0.20488261 3 94
"mean" 0.2371681 3 94
"mean" -0.27496861 3 94
"mean" -0.29499542 3 94
"mean" 0.075399521 3 94
"mean" 0.1565947 3 94
"mean" 0.14113103 3 94
"mean" -0.21927276 3 94
"mean" -0.077271599 3 94
"mean" 0.31597865 3 94
"mean" 0.1980377 3 94
"mean" -0.080564156 3 94
"mean" 0.13385312 3 94
"mean" -0.095394153 3 94
"mean" -0.011833406 3 94
"mean" 0.46439986 3 94
"mean" 0.069787686 3 94
"mean" -0.36303903 3 94
"mean" -0.18611616 3 94
"mean" 0.15462998 3 94
"mean" -0.12268447 3 94
"mean" -0.13863358 3 94
"mean" 0.29834354 3 94
"mean" 0.2972464 3 94
"mean" -0.10743851 3 94
"mean" 0.1623169 3 94
"mean" -0.17092868 3 94
"mean" -0.040704858 3 94
"mean" 0.075113041 3 94
"mean" -0.20732887 3 94
"mean" 0.0039879431 3 94
"mean" 0.14226452 3 94
"mean" 0.066766936 3 94
"mean" 0.25673134 3 94
"mean" 0.19370405 3 94
"mean" -0.24090004 3 94
"mean" -0.0084847 3 94
"mean" -0.096733706 3 94
"mean" 0.067035529 3 94
"mean" -0.19659935 3 94
"mean" -0.33775467 3 94
"mean" -0.0029008792 3 94
"mean" -0.55446342 3 94
"mean" -0.019223679 3 94
"mean" 0.070512941 3 94
"mean" 0.096876339 3 94
"mean" 0.35488327 3 94
"mean" 0.11620212 3 94
"mean" -0.18467069 3 94
"mean" -0.10989451 3 94
"mean" 0.36122101 3 94
"mean" -0.010179912 3 94
"mean" -0.18303062 3 94
"mean" -0.073079467 3 94
"mean" 0.043370779 3 94
"mean" 0.039252699 3 94
"mean" 0.2248836 3 94
"mean" 0.17486593 3 94
"mean" -0.052083292 3 94
"mean" -0.084184757 3 94
"mean" -0.45135767 3 94
"mean" -0.10462591 3 94
"mean" -0.088178244 3 94
"mean" -0.1196927 3 94
"mean" -0.072189967 3 94
"mean" 0.098152402 3 94
"mean" -0.20969716 3 94
"mean" 0.031987669 3 94
"mean" -0.010996722 3 94
"mean" -0.09970283 3 94
"mean" 0.061679355 3 94
"mean" 0.11924537 3 94
"mean" 0.059399746 3 94
"mean" 0.013055729 3 94
"mean" -0.011445949 3 94
"mean" 0.015813128 3 94
"mean" -0.0056222822 3 94
"mean" -0.00057735779 3 94
"mean" 0.0037470802 3 94
"mean" -0.014415753 3 94
"mean" -0.0056702319 3 94
"mean" 0.0063317321 3 94
"mean" 0.00032370247 3 94
"mean" 0.0081018831 3 94
"mean" 0.0097746397 3 94
"mean" -0.0043720718 3 94
"mean" -0.0050517256 3 94
"mean" -0.0092970631 3 94
"mean" -0.0042433114 3 94
"mean" -0.036439801 3 94
"mean" 0.021065367 3 94
"mean" 0.022565268 3 94
"mean" -0.01282665 3 94
"mean" -0.010438123 3 94
"mean" -0.00059254076 3 94
"mean" 0.021459273 3 94
"mean" -0.0096758563 3 94
"mean" -0.026618541 3 94
"mean" 0.010997356 3 94
"mean" -0.004167472 3 94
"mean" 0.00021130936 3 94
"mean" 0.006310629 3 94
"mean" -0.0039500164 3 94
"mean" 0.011262868 3 94
"mean" 0.00017577773 3 94
"mean" -0.0039807895 3 94
"mean" 4.9086001e-05 3 94
"mean" -0.01679124 3 94
"mean" -0.081932304 3 94
"mean" 0.019093579 3 94
"mean" 0.0026870643 3 94
"mean" 0.0002025479 3 94
"mean" -0.0016478983 3 94
"mean" -0.0084153488 3 94
"mean" 0.0038590903 3 94
"mean" 0.0040066318 3 94
"mean" 0.0005960808 3 94
"mean" -0.006094549 3 94
"mean" -0.008344526 3 94
"mean" -0.0044006354 3 94
"mean" -0.0028363904 3 94
"mean" -0.0022081778 3 94
"mean" 0.0050167906 3 94
"mean" 0.0048590923 3 94
"mean" 0.18926489 3 94
"mean" -0.046287045 3 94
"mean" -0.0032282821 3 94
"mean" 0.016658579 3 94
"mean" -0.0062275735 3 94
"mean" -0.0101061 3 94
"mean" 0.015612647 3 94
"mean" 0.0059689742 3 94
"mean" -0.02256774 3 94
"mean" -0.011921846 3 94
"mean" 0.00073095442 3 94
"mean" 0.0096208644 3 94
"mean" -0.00070082466 3 94
"mean" -0.0004339843 3 94
"mean" 0.0019815161 3 94
"mean" -0.0034856761 3 94
"mean" 0.13353285 3 94
"mean" -0.031804867 3 94
"mean" -0.0076868929 3 94
"mean" 0.0029156077 3 94
"mean" -0.0037788762 3 94
"mean" 0.0020132991 3 94
"mean" 0.0070443633 3 94
"mean" -0.0029694034 3 94
"mean" -0.0058709979 3 94
"mean" -0.00057490698 3 94
"mean" -0.0011587406 3 94
"mean" 0.0031488961 3 94
"mean" -0.0029465589 3 94
"mean" 0.00027482878 3 94
"mean" -0.0031128118 3 94
"mean" 0.05832133 3 94
"mean" 0.024699418 3 94
"mean" -0.0080802799 3 94
"mean" -0.0025744446 3 94
"mean" -0.0035933063 3 94
"mean" 0.0024149394 3 94
"mean" -0.0012565888 3 94
"mean" 0.0031073543 3 94
"mean" 0.0017064853 3 94
"mean" -0.0046172369 3 94
"mean" -0.0064160188 3 94
"mean" -0.0055979929 3 94
"mean" 0.0051648023 3 94
"mean" 0.004943935 3 94
"mean" -0.39694515 3 94
"mean" -0.12248112 3 94
"mean" -0.0032862142 3 94
"mean" 0.082186902 3 94
"mean" 0.15688469 3 94
"mean" -0.084824646 3 94
"mean" -0.093647803 3 94
"mean" 0.22707349 3 94
"mean" 0.21015227 3 94
"mean" -0.160503 3 94
"mean" -0.23475946 3 94
"mean" 0.0015549682 3 94
"mean" 0.03423474 3 94
"mean" 0.017086597 3 94
"mean" 0.26477666 3 94
"mean" 0.0069925195 3 94
"mean" -0.23211267 3 94
"mean" -0.071410703 3 94
"mean" 0.13670127 3 94
"mean" -0.098997347 3 94
"mean" 0.074878039 3 94
"mean" 0.17951626 3 94
"mean" 0.075855213 3 94
"mean" -0.14490107 3 94
"mean" -0.30126994 3 94
"mean" 0.081667551 3 94
"mean" 0.10410135 3 94
"mean" -0.17598807 3 94
"mean" -0.26730593 3 94
"mean" 0.0065419309 3 94
"mean" 0.30741459 3 94
"mean" 0.21130965 3 94
"mean" -0.022553863 3 94
"mean" -0.14970714 3 94
"mean" -0.16112494 3 94
"mean" -0.3195988 3 94
"mean" 0.49938035 3 94
"mean" -0.07143232 3 94
"mean" 0.075467917 3 94
"mean" 0.29449115 3 94
"mean" 0.16866317 3 94
"mean" -0.045046812 3 94
"mean" -0.51188785 3 94
"mean" -0.05087362 3 94
"mean" -0.055179762 3 94
"mean" -0.27467959 3 94
"mean" 0.0096891293 3 94
"mean" -0.018286576 3 94
"mean" 0.31978248 3 94
"mean" 0.23659491 3 94
"mean" -0.22645771 3 94
"mean" -0.068442333 3 94
"mean" 0.37726044 3 94
"mean" 0.39761087 3 94
"mean" 0.25861243 3 94
"mean" 0.080963991 3 94
"mean" -0.18447301 3 94
"mean" -0.48045766 3 94
"mean" -0.29746448 3 94
"mean" -0.20695054 3 94
"mean" -0.13941822 3 94
"mean" -0.31949778 3 94
"mean" -0.14215508 3 94
"mean" -0.1770483 3 94
"mean" 0.0026955985 3 94
"mean" -0.13945942 3 94
"mean" -0.11576229 3 94
"mean" 0.45093587 3 94
"mean" 0.31338298 3 94
"mean" 0.39182369 3 94
"mean" -0.2343298 3 94
"mean" -0.53786463 3 94
"mean" -0.18262321 3 94
"mean" -0.02594087 3 94
"mean" -0.0041167454 3 94
"mean" -0.071184676 3 95
"mean" 0.012595683 3 95
"mean" -0.011588381 3 95
"mean" 0.00014178837 3 95
"mean" 0.010490935 3 95
"mean" 0.0079660894 3 95
"mean" -0.12150089 3 95
"mean" 0.013230131 3 95
"mean" 0.11289818 3 95
"mean" 0.10584363 3 95
"mean" -0.06968038 3 95
"mean" 0.058895662 3 95
"mean" -0.0054380717 3 95
"mean" 9.7276887e-05 3 95
"mean" -0.0040623985 3 95
"mean" -0.0057831524 3 95
"mean" -0.019701171 3 95
"mean" 0.0057120667 3 95
"mean" 0.0029046864 3 95
"mean" -0.00018473635 3 95
"mean" -0.0023922906 3 95
"mean" -0.00040329546 3 95
"mean" 0.015712653 3 95
"mean" -0.019330383 3 95
"mean" 0.011362978 3 95
"mean" -0.0070859529 3 95
"mean" -0.0052992975 3 95
"mean" -0.18535928 3 95
"mean" 0.014203308 3 95
"mean" 0.0024603575 3 95
"mean" 0.18271443 3 95
"mean" 0.031752455 3 95
"mean" -0.22676287 3 95
"mean" -0.027101271 3 95
"mean" 0.042578266 3 95
"mean" -0.019683784 3 95
"mean" -0.0020089462 3 95
"mean" 0.012016578 3 95
"mean" -0.0041415035 3 95
"mean" -0.0087713136 3 95
"mean" 0.0050302173 3 95
"mean" 0.042987546 3 95
"mean" -0.10261453 3 95
"mean" 0.037019917 3 95
"mean" 0.012095085 3 95
"mean" 0.0010127845 3 95
"mean" -0.0056676136 3 95
"mean" -0.012927074 3 95
"mean" -0.014260156 3 95
"mean" 0.0068280777 3 95
"mean" 0.014722981 3 95
"mean" 0.0078119889 3 95
"mean" -0.0038224049 3 95
"mean" -0.011246686 3 95
"mean" -0.0015737828 3 95
"mean" 0.0014220653 3 95
"mean" 0.006743874 3 95
"mean" -0.0028604894 3 95
"mean" -0.0049661963 3 95
"mean" -0.021240975 3 95
"mean" -0.025306418 3 95
"mean" -0.0047759592 3 95
"mean" -0.00059769954 3 95
"mean" 0.0033733629 3 95
"mean" 0.0023428458 3 95
"mean" -0.008272395 3 95
"mean" 0.00022877042 3 95
"mean" -0.0063585537 3 95
"mean" -0.0012924208 3 95
"mean" 0.010182556 3 95
"mean" -0.0023792241 3 95
"mean" -0.0015972707 3 95
"mean" -0.0042990709 3 95
"mean" 0.0018589881 3 95
"mean" 0.0045543203 3 95
"mean" -0.010018989 3 95
"mean" -0.011052262 3 95
"mean" -0.013318747 3 95
"mean" -0.0077447817 3 95
"mean" 0.0079360716 3 95
"mean" -0.0019519161 3 95
"mean" -0.0005640561 3 95
"mean" 0.013515342 3 95
"mean" -0.01201579 3 95
"mean" -0.013358904 3 95
"mean" 0.0063356324 3 95
"mean" -0.0066276933 3 95
"mean" 0.0040756047 3 95
"mean" 0.00067224695 3 95
"mean" -0.0058855674 3 95
"mean" -0.00762554 3 95
"mean" 0.0039966135 3 95
"mean" 0.0066714979 3 95
"mean" -0.017525585 3 95
"mean" -0.00017825799 3 95
"mean" 0.017509399 3 95
"mean" 0.0026991181 3 95
"mean" 0.017867307 3 95
"mean" 0.17869937 3 95
"mean" 0.21412234 3 95
